"Date","Time","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","fDOMQSU","fDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","ChlorophyllRFU","ChlFluor","F_ChlFluor","PHMV"
2025-08-02,"9:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.434","0","35.17","0","1.473","0","68.9","0","4.38","0","15.45","5.12","7.78","0","-66.3","5.75","28.71","0","5.53","0","1.227","0.63","2.59","0",""
2025-08-02,"9:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.511","0","35.23","0","1.501","0","64.9","0","4.14","0","15.18","5.03","7.76","0","-65.1","5.75","28.478","0","5.87","0","1.222","0.61","2.49","0",""
2025-08-02,"9:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.61","0","35.31","0","1.523","0","69","0","4.41","0","14.08","4.67","7.78","0","-66.4","5.75","28.422","0","5.74","0","1.216","0.78","3.2","0",""
2025-08-02,"10:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.789","0","35.46","0","1.541","0","77.1","0","4.96","0","11.31","3.74","7.83","0","-69.3","5.75","27.91","0","5.08","0","1.216","0.88","3.6","0",""
2025-08-02,"10:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.432","0","35.21","0","1.571","0","80.7","0","5.26","0","12.21","4.04","7.86","0","-71","5.76","27.224","0","5.13","0","1.215","1.29","5.26","0",""
2025-08-02,"10:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.914","0","34.82","0","1.596","0","82.5","0","5.36","0","15.71","5.21","7.85","0","-70.8","5.74","27.524","0","5.21","0","1.22","1.46","5.93","0",""
2025-08-02,"10:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.105","0","34.21","0","1.629","0","83.7","0","5.41","0","20.62","6.84","7.85","0","-70.7","5.75","28.049","0","5.59","0","1.226","1.83","7.45","0",""
2025-08-02,"11:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.473","0","33.73","0","1.672","0","82.7","0","5.33","0","24.47","8.11","7.83","0","-69.8","5.74","28.468","0","6.08","0","1.234","1.87","7.61","0",""
2025-08-02,"11:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.332","0","33.62","0","1.729","0","80.9","0","5.2","0","25.22","8.37","7.83","0","-69.6","5.74","28.522","0","6.67","0","1.227","1.97","8.02","0",""
2025-08-02,"11:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.235","0","33.55","0","1.782","0","79.6","0","5.12","0","25.58","8.48","7.83","0","-69.3","5.75","28.55","0","7.71","0","1.217","1.99","8.11","0",""
2025-08-02,"11:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.413","0","33.69","0","1.846","0","77.5","0","5","0","24.63","8.17","7.82","0","-68.8","5.74","28.413","0","7.26","0","1.222","1.88","7.67","0",""
2025-08-02,"12:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.415","0","33.68","0","1.905","0","78.9","0","5.08","0","24.93","8.27","7.82","0","-69.1","5.74","28.462","0","6.08","0","1.233","1.84","7.47","0",""
2025-08-02,"12:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","51.712","0","33.91","0","1.957","0","81.1","0","5.23","0","22.51","7.46","7.83","0","-69.6","5.74","28.292","0","6.09","0","1.227","1.93","7.86","0",""
2025-08-02,"12:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.123","0","34.22","0","2.004","0","80.5","0","5.22","0","19.93","6.61","7.84","0","-69.9","5.74","27.941","0","6.59","0","1.227","1.63","6.62","0",""
2025-08-02,"12:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.531","0","34.54","0","2.057","0","79.1","0","5.14","0","17.15","5.69","7.84","0","-69.9","5.75","27.585","0","5.09","0","1.225","1.43","5.83","0",""
2025-08-02,"13:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.89","0","34.81","0","2.111","0","79.4","0","5.18","0","15.17","5.03","7.85","0","-70.8","5.74","27.277","0","4.6","0","1.226","1.5","6.09","0",""
2025-08-02,"13:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.169","0","35.02","0","2.158","0","80.1","0","5.24","0","13.1","4.34","7.86","0","-71.1","5.75","27.112","0","3.72","0","1.22","1.28","5.2","0",""
2025-08-02,"13:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.272","0","35.1","0","2.219","0","80.4","0","5.25","0","12.37","4.1","7.87","0","-71.5","5.73","27.082","0","3.93","0","1.217","1.64","6.66","0",""
2025-08-02,"13:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.341","0","35.15","0","2.278","0","71.2","0","4.66","0","12.14","4.02","7.82","0","-68.9","5.74","27.067","0","4.15","0","1.214","1.07","4.36","0",""
2025-08-02,"14:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.469","0","35.25","0","2.332","0","74","0","4.84","0","11.14","3.69","7.86","0","-71.1","5.74","27.034","0","3.33","0","1.217","1.11","4.54","0",""
2025-08-02,"14:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.721","0","35.44","0","2.387","0","75.2","0","4.92","0","10.03","3.32","7.85","0","-70.6","5.73","26.926","0","3.71","0","1.221","1.13","4.62","0",""
2025-08-02,"14:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.075","0","34.95","0","2.427","0","83.3","0","5.44","0","14.25","4.72","7.87","0","-71.8","5.74","27.258","0","3.89","0","1.228","1.66","6.76","0",""
2025-08-02,"14:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","52.95","0","34.85","0","2.463","0","86.5","0","5.64","0","14.7","4.87","7.88","0","-72.3","5.73","27.365","0","4.07","0","1.233","1.9","7.75","0",""
2025-08-02,"15:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.261","0","35.09","0","2.486","0","85.5","0","5.58","0","12.65","4.19","7.88","0","-72.2","5.73","27.194","0","4.08","0","1.224","1.82","7.4","0",""
2025-08-02,"15:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.114","0","34.98","0","2.503","0","84.1","0","5.48","0","13.77","4.56","7.87","0","-71.8","5.74","27.28","0","4.13","0","1.223","1.91","7.77","0",""
2025-08-02,"15:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.11","0","34.96","0","2.52","0","81.6","0","5.3","0","14.4","4.77","7.85","0","-70.8","5.73","27.562","0","4.68","0","1.229","1.54","6.27","0",""
2025-08-02,"15:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.262","0","35.06","0","2.522","0","81.2","0","5.21","0","14.58","4.83","7.83","0","-69.4","5.74","28.227","0","5.39","0","1.224","1.44","5.86","0",""
2025-08-02,"16:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.397","0","35.12","0","2.523","0","82.7","0","5.21","0","15.19","5.03","7.79","0","-67.3","5.73","29.396","0","6.1","0","1.224","1.44","5.88","0",""
2025-08-02,"16:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.314","0","35.04","0","2.52","0","84.9","0","5.31","0","16.27","5.39","7.8","0","-67.6","5.73","29.794","0","6.06","0","1.218","1.61","6.56","0",""
2025-08-02,"16:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.289","0","35.02","0","2.492","0","85.9","0","5.35","0","17.07","5.66","7.79","0","-67.6","5.74","30.043","0","6.19","0","1.225","1.61","6.54","0",""
2025-08-02,"16:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.33","0","35.04","0","2.46","0","86.4","0","5.37","0","17.44","5.78","7.8","0","-67.7","5.73","30.234","0","6.84","0","1.217","1.56","6.35","0",""
2025-08-02,"17:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.672","0","35.28","0","2.434","0","84.7","0","5.22","0","17.21","5.71","7.77","0","-66.1","5.74","30.67","0","7.5","0","1.215","1.5","6.11","0",""
2025-08-02,"17:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.839","0","35.39","0","2.389","0","85.4","0","5.23","0","17.21","5.7","7.77","0","-66.2","5.73","30.939","0","8.14","0","1.221","1.5","6.12","0",""
2025-08-02,"17:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.886","0","35.42","0","2.358","0","86.1","0","5.27","0","17.27","5.73","7.77","0","-65.9","5.74","31.084","0","8.75","0","1.224","1.53","6.22","0",""
2025-08-02,"17:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.93","0","35.45","0","2.314","0","86.8","0","5.3","0","17.43","5.78","7.76","0","-65.9","5.75","31.203","0","9.16","0","1.226","1.66","6.77","0",""
2025-08-02,"18:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.94","0","35.46","0","2.274","0","86.9","0","5.3","0","17.56","5.82","7.76","0","-65.9","5.74","31.255","0","9.57","0","1.226","1.81","7.35","0",""
2025-08-02,"18:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.958","0","35.47","0","2.234","0","86.5","0","5.27","0","17.64","5.85","7.76","0","-65.6","5.74","31.307","0","9.02","0","1.224","1.75","7.11","0",""
2025-08-02,"18:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.945","0","35.46","0","2.192","0","86.7","0","5.29","0","17.8","5.9","7.76","0","-65.6","5.73","31.31","0","8.91","0","1.229","1.78","7.27","0",""
2025-08-02,"18:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.936","0","35.45","0","2.153","0","85.2","0","5.19","0","17.84","5.91","7.75","0","-65.2","5.74","31.272","0","7.83","0","1.214","1.71","6.96","0",""
2025-08-02,"19:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.949","0","35.46","0","2.119","0","84","0","5.12","0","18.03","5.98","7.75","0","-65","5.75","31.316","0","7.43","0","1.228","1.69","6.87","0",""
2025-08-02,"19:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.957","0","35.47","0","2.087","0","83.8","0","5.11","0","18.02","5.97","7.75","0","-65.2","5.72","31.324","0","8.21","0","1.218","1.72","7","0",""
2025-08-02,"19:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.929","0","35.45","0","2.053","0","76.1","0","4.64","0","17.95","5.95","7.72","0","-63.1","5.73","31.272","0","5.88","0","1.215","1.45","5.92","0",""
2025-08-02,"19:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.665","0","35.26","0","2.02","0","61.9","0","3.8","0","18.31","6.07","7.68","0","-60.4","5.73","30.923","0","4.71","0","1.227","0.94","3.83","0",""
2025-08-02,"20:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.467","0","35.13","0","1.982","0","46.7","0","2.88","0","18.3","6.07","7.66","0","-59.3","5.73","30.568","0","5.2","0","1.233","0.9","3.68","0",""
2025-08-02,"20:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.736","0","35.32","0","1.949","0","67.6","0","4.15","0","18","5.97","7.72","0","-62.8","5.73","30.817","0","5.11","0","1.228","1.1","4.47","0",""
2025-08-02,"20:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.672","0","35.28","0","1.926","0","75.7","0","4.66","0","18.2","6.04","7.73","0","-63.8","5.73","30.694","0","5.82","0","1.219","1.41","5.75","0",""
2025-08-02,"20:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.694","0","35.29","0","1.896","0","74.3","0","4.56","0","18.1","6","7.74","0","-64.3","5.73","30.848","0","5.14","0","1.227","0.94","3.84","0",""
2025-08-02,"21:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.641","0","35.25","0","1.879","0","69.6","0","4.28","0","17.68","5.86","7.73","0","-63.8","5.72","30.797","0","5.49","0","1.23","1.07","4.35","0",""
2025-08-02,"21:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.8","0","35.36","0","1.849","0","77.2","0","4.74","0","17.8","5.9","7.75","0","-64.7","5.73","30.946","0","4.58","0","1.232","1.3","5.29","0",""
2025-08-02,"21:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.614","0","35.23","0","1.832","0","83","0","5.11","0","17.6","5.83","7.78","0","-66.7","5.73","30.742","0","5.72","0","1.23","1.42","5.77","0",""
2025-08-02,"21:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.56","0","35.2","0","1.805","0","82.8","0","5.11","0","17.66","5.86","7.78","0","-66.9","5.72","30.638","0","5.67","0","1.224","1.33","5.41","0",""
2025-08-02,"22:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.69","0","35.29","0","1.781","0","81.5","0","5.01","0","17.91","5.94","7.77","0","-65.9","5.73","30.749","0","6.22","0","1.224","1.43","5.82","0",""
2025-08-02,"22:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.773","0","35.35","0","1.752","0","81.5","0","5.01","0","17.69","5.87","7.77","0","-66.1","5.72","30.733","0","6.01","0","1.232","1.32","5.39","0",""
2025-08-02,"22:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.688","0","35.3","0","1.747","0","81.5","0","5.03","0","17.41","5.77","7.77","0","-66.2","5.73","30.561","0","6.48","0","1.223","1.38","5.64","0",""
2025-08-02,"22:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.69","0","35.3","0","1.746","0","81","0","5.01","0","17","5.64","7.78","0","-66.5","5.73","30.39","0","7.33","0","1.217","1.34","5.47","0",""
2025-08-02,"23:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.561","0","35.21","0","1.771","0","82.6","0","5.12","0","17.52","5.81","7.79","0","-67.2","5.72","30.318","0","6.19","0","1.217","1.31","5.33","0",""
2025-08-02,"23:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.685","0","35.32","0","1.792","0","80.4","0","5.02","0","15.56","5.16","7.8","0","-67.9","5.73","29.795","0","7.89","0","1.229","1.17","4.77","0",""
2025-08-02,"23:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.718","0","35.39","0","1.811","0","84.4","0","5.39","0","12.55","4.16","7.85","0","-70.7","5.72","28.371","0","8.91","0","1.23","1.42","5.78","0",""
2025-08-02,"23:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.993","0","35.63","0","1.839","0","85.3","0","5.53","0","10.18","3.37","7.88","0","-72.1","5.72","27.415","0","8","0","1.222","1.4","5.71","0",""
2025-08-03,"0:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.09","0","35.74","0","1.862","0","87.4","0","5.8","0","7.39","2.44","7.92","0","-74.7","5.73","25.991","0","5.34","0","1.215","1.16","4.74","0",""
2025-08-03,"0:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.943","0","35.63","0","1.904","0","87.6","0","5.81","0","8.31","2.75","7.92","0","-74.8","5.71","25.991","0","5.39","0","1.223","1.25","5.08","0",""
2025-08-03,"0:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.055","0","35.71","0","1.956","0","86.1","0","5.72","0","7.65","2.53","7.92","0","-74.6","5.72","25.95","0","4.86","0","1.229","1.2","4.91","0",""
2025-08-03,"0:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.127","0","35.77","0","2.008","0","85.1","0","5.65","0","7.31","2.42","7.91","0","-74.2","5.71","25.938","0","4.32","0","1.222","1.09","4.43","0",""
2025-08-03,"1:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.129","0","35.77","0","2.065","0","85.6","0","5.69","0","7.13","2.36","7.92","0","-74.6","5.72","25.906","0","3.78","0","1.214","1.08","4.42","0",""
2025-08-03,"1:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.122","0","35.76","0","2.12","0","84.6","0","5.61","0","7.3","2.41","7.92","0","-74.4","5.72","25.961","0","3.9","0","1.234","1.15","4.69","0",""
2025-08-03,"1:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.085","0","35.73","0","2.167","0","82.7","0","5.48","0","7.41","2.45","7.91","0","-74","5.71","26.03","0","2.99","0","1.231","1.04","4.26","0",""
2025-08-03,"1:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.066","0","35.72","0","2.215","0","72.1","0","4.78","0","7.6","2.51","7.88","0","-72.2","5.72","26.073","0","3.02","0","1.226","0.73","2.99","0",""
2025-08-03,"2:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.077","0","35.73","0","2.262","0","67.2","0","4.45","0","7.46","2.47","7.84","0","-70","5.71","26.05","0","2.96","0","1.217","1.12","4.58","0",""
2025-08-03,"2:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.074","0","35.72","0","2.298","0","72.1","0","4.78","0","7.56","2.5","7.87","0","-71.8","5.72","26.044","0","3.46","0","1.223","0.79","3.23","0",""
2025-08-03,"2:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.079","0","35.73","0","2.33","0","65.2","0","4.32","0","7.37","2.44","7.87","0","-71.9","5.72","26.02","0","2.83","0","1.224","0.76","3.1","0",""
2025-08-03,"2:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.067","0","35.72","0","2.359","0","80.1","0","5.31","0","7.43","2.46","7.9","0","-73.5","5.71","25.978","0","2.4","0","1.23","0.89","3.62","0",""
2025-08-03,"3:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.059","0","35.71","0","2.387","0","82.5","0","5.47","0","7.71","2.55","7.91","0","-73.8","5.72","25.979","0","3.72","0","1.233","0.92","3.77","0",""
2025-08-03,"3:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.047","0","35.71","0","2.403","0","83.1","0","5.51","0","7.8","2.58","7.91","0","-73.9","5.71","25.999","0","3.85","0","1.223","0.92","3.75","0",""
2025-08-03,"3:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","54.017","0","35.68","0","2.42","0","83.1","0","5.51","0","8","2.65","7.9","0","-73.6","5.72","26.082","0","3.73","0","1.219","0.86","3.51","0",""
2025-08-03,"3:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.987","0","35.65","0","2.427","0","83.4","0","5.51","0","8.68","2.87","7.9","0","-73.6","5.72","26.244","0","3.97","0","1.219","0.9","3.66","0",""
2025-08-03,"4:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.972","0","35.64","0","2.423","0","82.2","0","5.41","0","9.28","3.07","7.89","0","-72.8","5.71","26.521","0","4.27","0","1.216","0.84","3.43","0",""
2025-08-03,"4:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.885","0","35.55","0","2.403","0","80.7","0","5.26","0","10.52","3.48","7.87","0","-72","5.72","27.121","0","5.1","0","1.219","0.81","3.3","0",""
2025-08-03,"4:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.815","0","35.46","0","2.383","0","78.3","0","4.99","0","14.17","4.7","7.82","0","-68.9","5.71","28.536","0","6.01","0","1.234","0.82","3.34","0",""
2025-08-03,"4:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.714","0","35.34","0","2.349","0","77.8","0","4.85","0","17.06","5.66","7.78","0","-66.6","5.71","29.903","0","7.12","0","1.226","0.91","3.7","0",""
2025-08-03,"5:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.779","0","35.38","0","2.323","0","77.4","0","4.82","0","17.04","5.65","7.77","0","-65.9","5.72","30.027","0","7.25","0","1.215","0.92","3.75","0",""
2025-08-03,"5:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.82","0","35.4","0","2.295","0","76.8","0","4.76","0","17.44","5.78","7.76","0","-65.5","5.71","30.22","0","7.19","0","1.231","0.98","3.98","0",""
2025-08-03,"5:30","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.848","0","35.42","0","2.272","0","76.4","0","4.72","0","18.19","6.03","7.75","0","-64.8","5.72","30.481","0","8.84","0","1.226","1.01","4.12","0",""
2025-08-03,"5:45","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.888","0","35.44","0","2.239","0","75.2","0","4.63","0","18.56","6.15","7.73","0","-64","5.72","30.636","0","8.05","0","1.222","0.96","3.92","0",""
2025-08-03,"6:00","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.92","0","35.46","0","2.2","0","75","0","4.62","0","18.87","6.26","7.73","0","-63.7","5.73","30.653","0","8.6","0","1.216","1.01","4.12","0",""
2025-08-03,"6:15","","gtmfmwq_24G103006_072525_050000.bin","Fort Matanzas","GTMNERR","0","53.894","0","35.45","0","2.164","0","73.2","0","4.51","0","18.92","6.27","7.73","0","-63.4","5.73","30.604","0","8.42","0","1.215","0.95","3.89","0",""
