"Date","Time","Temp","SpCond","Sal","DO_pct","DO_mgl","Depth","pH","Turb","ChlFluor","fDOMQSU","fDOMRFU"
2025-04-13,"14:15","22.813","48.782","31.88","85.4","6.11","2.723","7.6","15.32","2.41","42.3","14.03"
2025-04-13,"14:30","22.877","48.581","31.74","85","6.09","2.643","7.59","13.09","2.33","43.16","14.32"
2025-04-13,"14:45","22.966","48.445","31.64","86","6.15","2.564","7.59","13.66","2.2","44.32","14.7"
2025-04-13,"15:00","23.031","48.275","31.51","85.3","6.1","2.492","7.58","15.1","2.51","44.44","14.74"
2025-04-13,"15:15","23.118","48.195","31.45","86.1","6.15","2.432","7.58","10.68","2.37","45.47","15.09"
2025-04-13,"15:30","23.205","48.045","31.34","83","5.92","2.38","7.56","14.93","2.09","42.24","14.01"
2025-04-13,"15:45","23.279","48.058","31.35","83.9","5.98","2.362","7.56","6.83","2.08","46.92","15.57"
2025-04-13,"16:00","23.309","47.995","31.3","71.3","5.08","2.367","7.52","6.56","1.11","44.26","14.68"
2025-04-13,"16:15","23.34","48.016","31.32","67.3","4.79","2.407","7.52","3.55","0.94","48.2","16"
2025-04-13,"16:30","23.415","48.189","31.44","89.9","6.38","2.481","7.58","5.76","2.07","46.87","15.55"
2025-04-13,"16:45","23.432","48.416","31.61","90","6.38","2.561","7.6","7.69","2.05","46.41","15.4"
2025-04-13,"17:00","23.292","48.535","31.7","91.8","6.53","2.643","7.6","10.8","2.73","42.97","14.25"
2025-04-13,"17:15","23.259","48.652","31.78","91.2","6.48","2.725","7.61","11.85","2.74","43.27","14.35"
2025-04-13,"17:30","23.275","48.822","31.91","91.4","6.49","2.802","7.62","13.49","2.78","42.64","14.14"
2025-04-13,"17:45","23.223","49.094","32.11","91.3","6.48","2.877","7.64","13.09","5.07","41.29","13.69"
2025-04-13,"18:00","23.195","49.234","32.21","91.2","6.48","2.955","7.64","14.45","2.73","40.06","13.28"
2025-04-13,"18:15","23.147","49.38","32.32","91","6.46","3.029","7.65","13.51","2.63","39.24","13.01"
2025-04-13,"18:30","23.111","49.418","32.35","90.6","6.44","3.098","7.65","12.61","2.65","39.24","13.01"
2025-04-13,"18:45","23.109","49.496","32.4","90.7","6.44","3.168","7.65","13.32","2.81","38.13","12.64"
2025-04-13,"19:00","23.115","49.607","32.48","91.1","6.47","3.237","7.66","11.66","2.62","38.74","12.84"
2025-04-13,"19:15","23.257","49.845","32.66","92.2","6.52","3.298","7.67","11.92","2.69","37.24","12.34"
2025-04-13,"19:30","23.238","49.91","32.7","91.9","6.5","3.363","7.67","9.8","2.44","37.2","12.33"
2025-04-13,"19:45","23.268","50.087","32.83","92.9","6.56","3.429","7.69","10.18","2.48","36.07","11.95"
2025-04-13,"20:00","23.233","50.17","32.9","92.1","6.51","3.492","7.69","12.56","2.64","35.49","11.76"
2025-04-13,"20:15","23.219","50.302","32.99","92.4","6.53","3.557","7.7","9.01","2.45","34.78","11.52"
2025-04-13,"20:30","23.224","50.511","33.15","92.3","6.52","3.618","7.71","11.13","2.54","33.59","11.13"
2025-04-13,"20:45","23.213","50.744","33.32","92.1","6.49","3.669","7.72","7.26","2.2","32.39","10.73"
2025-04-13,"21:00","23.183","50.809","33.37","91.2","6.44","3.72","7.72","8.03","2.18","32.2","10.66"
2025-04-13,"21:15","23.166","50.892","33.43","90.4","6.38","3.764","7.72","8.85","2.11","31.72","10.5"
2025-04-13,"21:30","23.167","51.059","33.55","90.7","6.39","3.802","7.73","7.69","2.16","31.01","10.27"
2025-04-13,"21:45","23.125","51.207","33.66","90.4","6.37","3.837","7.73","7.14","2.07","30.25","10.01"
2025-04-13,"22:00","23.094","51.315","33.74","89.4","6.3","3.867","7.74","8.09","2.12","29.93","9.91"
2025-04-13,"22:15","23.075","51.484","33.87","89.3","6.29","3.887","7.74","8.11","1.82","29.09","9.63"
2025-04-13,"22:30","23.055","51.578","33.94","88.3","6.22","3.903","7.74","5.78","1.64","28.21","9.33"
2025-04-13,"22:45","23.038","51.75","34.06","86.9","6.12","3.908","7.75","4.37","1.53","27.62","9.14"
2025-04-13,"23:00","23.019","51.814","34.11","82.3","5.79","3.901","7.73","3.87","1.02","26.53","8.77"
2025-04-13,"23:15","23.009","51.806","34.11","79.8","5.62","3.875","7.7","1.75","1.3","27.59","9.13"
2025-04-13,"23:30","23.015","51.677","34.01","72","5.07","3.834","7.73","3.12","1.13","24.64","8.14"
2025-04-13,"23:45","22.977","51.546","33.91","86.5","6.11","3.784","7.75","4.24","1.85","26.75","8.85"
2025-04-14,"00:00","22.964","51.445","33.84","88.8","6.27","3.729","7.74","5.92","2.18","29.13","9.64"
2025-04-14,"00:15","22.998","51.081","33.57","89.6","6.33","3.673","7.73","6.48","2.02","31.29","10.36"
2025-04-14,"00:30","23.002","50.721","33.3","89.7","6.35","3.614","7.71","6.84","2.16","32.88","10.89"
2025-04-14,"00:45","22.935","50.376","33.05","89.6","6.36","3.549","7.7","7.18","2.15","35.21","11.67"
2025-04-14,"01:00","23.008","50.419","33.08","89.6","6.35","3.472","7.7","7.92","2.03","35.07","11.62"
2025-04-14,"01:15","23.039","50.376","33.05","89.2","6.32","3.398","7.69","8.63","2.17","35.3","11.7"
2025-04-14,"01:30","22.987","50.108","32.85","88.9","6.31","3.326","7.68","11.42","2.37","36.47","12.09"
2025-04-14,"01:45","22.979","49.919","32.72","89","6.33","3.246","7.67","13.55","2.12","36.84","12.21"
2025-04-14,"02:00","22.949","49.763","32.6","88.3","6.28","3.165","7.66","12.9","2.48","37.86","12.55"
2025-04-14,"02:15","22.969","49.666","32.53","88","6.26","3.085","7.66","14.41","2.34","38.42","12.73"
2025-04-14,"02:30","22.968","49.555","32.45","87.7","6.24","2.999","7.65","13.57","2.45","38.65","12.81"
2025-04-14,"02:45","22.93","49.45","32.37","87.7","6.25","2.914","7.64","14.86","2.44","39.87","13.22"
2025-04-14,"03:00","22.806","49.233","32.22","85.2","6.09","2.828","7.62","14.41","2.25","41.06","13.62"
2025-04-14,"03:15","22.679","49.037","32.07","84.3","6.04","2.736","7.6","16.54","2.42","41.61","13.8"
2025-04-14,"03:30","22.604","48.913","31.98","83.6","6.01","2.648","7.59","13.64","2.24","43.37","14.38"
2025-04-14,"03:45","22.57","48.784","31.89","82.9","5.96","2.566","7.58","12.63","2.22","43.91","14.57"
2025-04-14,"04:00","22.496","48.68","31.82","81.1","5.84","2.483","7.57","12.25","1.98","43.74","14.51"
2025-04-14,"04:15","22.419","48.596","31.76","78.7","5.68","2.417","7.55","12.11","2.19","45.72","15.17"
2025-04-14,"04:30","22.387","48.494","31.68","73.1","5.28","2.367","7.54","11.68","1.99","45.64","15.14"
2025-04-14,"04:45","22.331","48.421","31.63","72.5","5.24","2.349","7.53","8.71","2.16","47.64","15.81"
2025-04-14,"05:00","22.326","48.411","31.62","63.6","4.6","2.363","7.48","4.43","1.06","48.82","16.2"
2025-04-14,"05:15","22.289","48.396","31.61","57","4.13","2.417","7.49","6.12","1.12","48.45","16.08"
2025-04-14,"05:30","22.257","48.73","31.86","78.1","5.65","2.494","7.55","9.46","1.55","46.73","15.51"
2025-04-14,"05:45","22.274","48.757","31.87","78.9","5.7","2.576","7.55","11.24","2","45.35","15.05"
2025-04-14,"06:00","22.303","48.935","32","79.8","5.76","2.659","7.57","15.19","2.04","43.71","14.5"
2025-04-14,"06:15","22.261","49.062","32.1","80","5.78","2.735","7.57","15.86","2.11","43.33","14.37"
2025-04-14,"06:30","22.308","49.143","32.16","80.7","5.82","2.814","7.58","10.9","1.95","43.36","14.38"
2025-04-14,"06:45","22.311","49.295","32.27","80.6","5.81","2.881","7.59","15.09","2.12","40.83","13.54"
2025-04-14,"07:00","22.208","49.508","32.43","80.3","5.79","2.95","7.59","12.56","1.96","41.67","13.82"
2025-04-14,"07:15","22.254","49.605","32.5","80.8","5.82","3.015","7.6","13.39","1.9","40.62","13.47"
2025-04-14,"07:30","22.223","49.762","32.61","81.5","5.88","3.077","7.61","8.24","1.78","40.62","13.47"
2025-04-14,"07:45","22.231","49.846","32.67","81","5.83","3.139","7.61","10.73","1.84","39.95","13.25"
2025-04-14,"08:00","22.298","49.914","32.72","80.8","5.81","3.197","7.61","14.27","2.05","38.6","12.8"
2025-04-14,"08:15","22.326","49.993","32.78","81.3","5.84","3.251","7.62","12.36","1.89","38.37","12.72"
2025-04-14,"08:30","22.297","50.084","32.85","82","5.89","3.307","7.63","10.08","1.8","38.05","12.61"
2025-04-14,"08:45","22.292","50.221","32.95","81.4","5.85","3.358","7.63","9.91","1.85","36.36","12.05"
2025-04-14,"09:00","22.309","50.32","33.02","81.8","5.87","3.409","7.64","9.25","1.76","35.44","11.74"
2025-04-14,"09:15","22.33","50.393","33.07","81.9","5.87","3.458","7.64","7.84","1.68","36.01","11.93"
2025-04-14,"09:30","22.351","50.437","33.11","81.8","5.86","3.505","7.65","7.98","2.05","36.34","12.04"
2025-04-14,"09:45","22.378","50.522","33.17","81.4","5.83","3.547","7.65","7.45","1.47","34.95","11.58"
2025-04-14,"10:00","22.408","50.684","33.29","81","5.8","3.581","7.66","6.84","1.43","35.55","11.78"
2025-04-14,"10:15","22.433","50.773","33.35","82.4","5.89","3.608","7.67","7.27","1.27","32.36","10.72"
2025-04-14,"10:30","22.435","50.858","33.41","79.4","5.67","3.627","7.67","4.26","1.06","34","11.26"
2025-04-14,"10:45","22.48","50.881","33.43","77.5","5.53","3.631","7.65","3.7","0.99","33.2","11"
2025-04-14,"11:00","22.493","50.899","33.44","62.9","4.49","3.622","7.6","2.43","0.49","32.63","10.81"
2025-04-14,"11:15","22.485","50.895","33.44","67.4","4.81","3.592","7.64","3.68","0.76","31.95","10.58"
2025-04-14,"11:30","22.523","50.802","33.37","82.3","5.88","3.546","7.67","4.83","1.42","33.14","10.98"
2025-04-14,"11:45","22.509","50.625","33.24","83.9","5.99","3.485","7.67","8.53","1.83","34.33","11.37"
2025-04-14,"12:00","22.598","50.381","33.06","85.4","6.1","3.417","7.65","8","1.9","36.36","12.05"
2025-04-14,"12:15","22.619","50.125","32.87","86","6.14","3.356","7.64","8.02","1.89","38.64","12.81"
2025-04-14,"12:30","22.673","49.962","32.75","86.3","6.17","3.29","7.63","7.49","2.04","39.03","12.94"
2025-04-14,"12:45","22.636","49.942","32.74","85.6","6.12","3.224","7.63","6.84","1.97","39.73","13.17"
2025-04-14,"13:00","22.667","49.858","32.68","86.2","6.16","3.149","7.63","8.9","2.17","39.56","13.11"
2025-04-14,"13:15","22.743","49.762","32.6","86.5","6.18","3.08","7.63","9.93","2.3","39.76","13.18"
2025-04-14,"13:30","22.791","49.684","32.55","86.6","6.18","3.005","7.62","8.77","2.42","40.04","13.28"
2025-04-14,"13:45","22.853","49.491","32.4","87.4","6.23","2.919","7.61","10.29","2.37","41.19","13.66"
2025-04-14,"14:00","22.893","49.345","32.3","87","6.2","2.836","7.6","11.69","2.51","41.43","13.74"
2025-04-14,"14:15","22.916","49.203","32.19","86.4","6.16","2.746","7.6","13.64","2.19","41.28","13.69"
2025-04-14,"14:30","22.968","49.035","32.07","86","6.14","2.659","7.58","11.96","2.45","42.99","14.26"
2025-04-14,"14:45","23.095","48.837","31.92","86.7","6.18","2.567","7.58","11.19","2.49","43.22","14.34"
2025-04-14,"15:00","23.237","48.676","31.8","87.5","6.23","2.478","7.57","11.79","2.58","44.2","14.66"
2025-04-14,"15:15","23.388","48.532","31.69","87.4","6.2","2.396","7.57","12","2.86","43.93","14.57"
2025-04-14,"15:30","23.467","48.402","31.6","87","6.17","2.322","7.56","14.82","2.51","43.47","14.42"
2025-04-14,"15:45","23.51","48.267","31.5","86.9","6.16","2.265","7.55","10.78","2.55","45.38","15.05"
2025-04-14,"16:00","23.587","48.183","31.43","85.8","6.08","2.237","7.54","13.8","2.37","45.22","15"
2025-04-14,"16:15","23.693","48.192","31.44","87.9","6.21","2.23","7.55","11.67","2.5","44.86","14.88"
2025-04-14,"16:30","23.976","48.519","31.67","93.4","6.56","2.258","7.59","8.37","2.54","43.81","14.53"
2025-04-14,"16:45","23.914","48.495","31.66","91.7","6.45","2.311","7.57","6.05","1.99","46.95","15.58"
2025-04-14,"17:00","23.818","48.517","31.67","92.2","6.49","2.384","7.58","6.31","1.99","46.96","15.58"
2025-04-14,"17:15","23.759","48.575","31.72","92.2","6.5","2.464","7.58","9.11","2.47","44.64","14.81"
2025-04-14,"17:30","23.77","48.765","31.86","92.9","6.54","2.546","7.6","8.57","2.48","44.1","14.63"
2025-04-14,"17:45","23.744","48.921","31.97","92","6.48","2.629","7.6","14.02","2.73","42.67","14.15"
2025-04-14,"18:00","23.585","49.12","32.12","91.9","6.49","2.705","7.61","10.07","2.43","42.28","14.02"
2025-04-14,"18:15","23.632","49.33","32.27","91.7","6.46","2.78","7.61","10.61","2.58","41.07","13.62"
2025-04-14,"18:30","23.517","49.475","32.38","91.6","6.46","2.852","7.62","10.5","2.69","40.59","13.46"
2025-04-14,"18:45","23.442","49.538","32.43","91.5","6.46","2.923","7.62","10.26","2.41","40.33","13.37"
2025-04-14,"19:00","23.491","49.633","32.5","91.5","6.45","2.987","7.63","9.37","2.52","39.68","13.15"
2025-04-14,"19:15","23.466","49.738","32.58","92","6.49","3.048","7.64","9","2.48","40.03","13.27"
2025-04-14,"19:30","23.436","49.77","32.6","90.9","6.42","3.115","7.64","8.57","2.5","38.94","12.91"
2025-04-14,"19:45","23.588","49.996","32.76","92","6.46","3.176","7.65","8.78","2.27","38.22","12.67"
2025-04-14,"20:00","23.655","50.152","32.88","92.5","6.49","3.236","7.66","9.82","2.38","37.3","12.36"
2025-04-14,"20:15","23.666","50.26","32.95","92.7","6.5","3.301","7.66","7.64","2.4","37.08","12.29"
2025-04-14,"20:30","23.558","50.291","32.98","92.4","6.49","3.36","7.67","7.45","2.53","36.92","12.24"
2025-04-14,"20:45","23.5","50.371","33.04","91.2","6.41","3.426","7.66","8.28","2.28","36.77","12.19"
2025-04-14,"21:00","23.494","50.584","33.2","91.8","6.45","3.478","7.68","7.88","2.26","35.26","11.68"
2025-04-14,"21:15","23.502","50.744","33.31","91.5","6.42","3.537","7.69","7.85","1.96","34.14","11.31"
2025-04-14,"21:30","23.457","50.87","33.41","91","6.39","3.588","7.69","6.85","1.92","33.57","11.12"
2025-04-14,"21:45","23.412","50.915","33.44","90.7","6.37","3.633","7.69","6.92","2.18","33.22","11"
2025-04-14,"22:00","23.394","50.977","33.49","90.2","6.33","3.675","7.69","6","1.94","32.63","10.81"
2025-04-14,"22:15","23.389","51.104","33.58","89.8","6.3","3.708","7.7","6.87","1.99","32.5","10.76"
2025-04-14,"22:30","23.379","51.23","33.67","89.3","6.26","3.733","7.71","5.74","1.81","31.56","10.45"
2025-04-14,"22:45","23.365","51.315","33.74","88.2","6.19","3.753","7.7","5.49","1.4","31.07","10.29"
2025-04-14,"23:00","23.338","51.407","33.8","86.7","6.08","3.761","7.71","4.15","1.27","30.71","10.17"
2025-04-14,"23:15","23.31","51.451","33.84","85","5.96","3.763","7.7","4.24","1.24","30.46","10.08"
2025-04-14,"23:30","23.299","51.489","33.87","78.1","5.48","3.752","7.67","2.87","0.66","30.31","10.03"
2025-04-14,"23:45","23.312","51.5","33.87","69.3","4.86","3.721","7.64","2.94","0.61","28.48","9.42"
2025-04-15,"00:00","23.284","51.373","33.78","87.4","6.14","3.674","7.71","4.51","1.78","30.71","10.17"
2025-04-15,"00:15","23.259","51.191","33.65","89.7","6.31","3.617","7.7","6.46","2.08","31.81","10.53"
2025-04-15,"00:30","23.258","51.047","33.54","90","6.33","3.556","7.7","6.93","2.14","33.18","10.99"
2025-04-15,"00:45","23.307","50.736","33.31","89.8","6.32","3.492","7.69","6.62","2.11","35.08","11.62"
2025-04-15,"01:00","23.322","50.45","33.1","90.2","6.35","3.422","7.67","8.16","2.13","36.61","12.13"
2025-04-15,"01:15","23.335","50.36","33.03","90.2","6.35","3.346","7.67","7.33","2.07","37.37","12.39"
2025-04-15,"01:30","23.396","50.446","33.1","90.1","6.34","3.271","7.67","7.39","2.12","36.76","12.18"
2025-04-15,"01:45","23.37","50.214","32.93","89.9","6.34","3.193","7.66","10.99","2.28","37.76","12.52"
2025-04-15,"02:00","23.332","49.977","32.75","89.6","6.33","3.117","7.65","13.5","2.51","38.58","12.79"
2025-04-15,"02:15","23.366","49.914","32.71","89.8","6.34","3.029","7.64","13.7","2.62","38.56","12.78"
2025-04-15,"02:30","23.397","49.844","32.65","89.6","6.32","2.946","7.64","12.71","2.41","39.68","13.16"
2025-04-15,"02:45","23.386","49.757","32.59","89.2","6.3","2.856","7.63","10.06","2.25","40.43","13.4"
2025-04-15,"03:00","23.312","49.599","32.48","88.1","6.23","2.764","7.63","12.71","2.34","40.86","13.55"
2025-04-15,"03:15","23.231","49.422","32.35","87.5","6.2","2.668","7.61","12.78","2.15","41.96","13.92"
2025-04-15,"03:30","23.139","49.209","32.19","85.6","6.08","2.566","7.59","15.1","2.32","42.93","14.24"
2025-04-15,"03:45","23.083","49.072","32.09","85","6.05","2.469","7.59","18.77","2.32","42.65","14.15"
2025-04-15,"04:00","23.049","48.804","31.9","84","5.99","2.376","7.58","14.42","2.05","44.14","14.64"
2025-04-15,"04:15","22.995","48.864","31.94","82.8","5.91","2.296","7.57","13.51","2.12","44.83","14.87"
2025-04-15,"04:30","22.975","48.557","31.72","82","5.86","2.224","7.55","12.4","2.08","45.44","15.08"
2025-04-15,"04:45","22.935","48.711","31.83","78.2","5.59","2.175","7.55","10.58","1.92","46.18","15.32"
2025-04-15,"05:00","22.906","48.356","31.57","57.1","4.09","2.148","7.54","6.32","1.48","44.84","14.88"
2025-04-15,"05:15","22.875","48.575","31.73","64.2","4.6","2.158","7.49","4.46","1.16","48.2","16"
2025-04-15,"05:30","22.851","48.643","31.78","71.2","5.1","2.205","7.51","5.34","1.2","47.31","15.7"
2025-04-15,"05:45","22.764","48.746","31.86","79.7","5.71","2.271","7.54","7.09","1.71","48.37","16.05"
2025-04-15,"06:00","22.784","48.916","31.98","80.1","5.73","2.346","7.55","8.79","1.81","47.07","15.62"
2025-04-15,"06:15","22.777","48.991","32.04","80.7","5.77","2.426","7.56","9.24","1.95","45.6","15.13"
2025-04-15,"06:30","22.744","49.107","32.12","80.9","5.8","2.51","7.56","9.49","1.79","45.17","14.98"
2025-04-15,"06:45","22.741","49.295","32.26","81.1","5.8","2.586","7.57","10.79","1.81","44.23","14.67"
2025-04-15,"07:00","22.797","49.294","32.26","81.9","5.85","2.656","7.58","17.77","2.35","40.21","13.33"
2025-04-15,"07:15","22.78","49.441","32.37","82.1","5.87","2.719","7.59","11.61","1.83","43.17","14.32"
2025-04-15,"07:30","22.711","49.626","32.51","82","5.86","2.776","7.59","12.24","1.91","42.22","14"
2025-04-15,"07:45","22.76","49.717","32.57","81.9","5.85","2.837","7.6","12.92","2.12","35.13","11.64"
2025-04-15,"08:00","22.782","49.823","32.65","82","5.85","2.889","7.6","8.79","1.72","40.98","13.59"
2025-04-15,"08:15","22.766","49.897","32.7","82.6","5.89","2.931","7.61","5.69","1.77","41.6","13.8"
2025-04-15,"08:30","22.757","49.992","32.77","82.1","5.85","2.973","7.6","6.15","1.62","41.41","13.73"
2025-04-15,"08:45","22.777","50.041","32.81","82","5.84","3.022","7.61","6.14","1.67","40.45","13.41"
2025-04-15,"09:00","22.816","50.084","32.84","83.1","5.92","3.068","7.61","6.55","1.76","39.18","12.99"
2025-04-15,"09:15","22.825","50.179","32.91","83.1","5.92","3.116","7.62","11.11","1.97","37.42","12.4"
2025-04-15,"09:30","22.818","50.251","32.96","83.4","5.94","3.16","7.62","6.2","1.69","39.66","13.15"
2025-04-15,"09:45","22.827","50.313","33.01","83.1","5.91","3.203","7.63","5.5","1.46","38.11","12.63"
2025-04-15,"10:00","22.853","50.377","33.05","83.5","5.94","3.246","7.63","5.83","1.42","37.2","12.33"
2025-04-15,"10:15","22.875","50.431","33.09","83.6","5.94","3.284","7.64","4.36","1.56","38.42","12.74"
2025-04-15,"10:30","22.896","50.475","33.13","83.4","5.92","3.318","7.64","4.41","1.25","37.91","12.57"
2025-04-15,"10:45","22.924","50.525","33.16","82.9","5.88","3.346","7.64","4.34","1.23","35.89","11.89"
2025-04-15,"11:00","22.972","50.569","33.19","82.6","5.85","3.365","7.64","3.35","1.02","35.8","11.86"
2025-04-15,"11:15","22.999","50.613","33.23","81.4","5.77","3.378","7.64","3.89","0.94","35.23","11.67"
2025-04-15,"11:30","23.039","50.649","33.25","76.4","5.4","3.37","7.62","3.88","0.81","35.99","11.93"
2025-04-15,"11:45","23.054","50.654","33.26","55.5","3.93","3.349","7.54","2.85","0.64","35.05","11.61"
2025-04-15,"12:00","23.103","50.578","33.2","84.7","5.99","3.309","7.65","4.33","1.62","36.11","11.97"
2025-04-15,"12:15","23.164","50.507","33.14","88.8","6.27","3.253","7.66","4.55","1.82","36.45","12.08"
2025-04-15,"12:30","23.22","50.407","33.07","89.9","6.35","3.192","7.66","4.96","1.99","37.48","12.42"
2025-04-15,"12:45","23.308","50.254","32.96","90.9","6.42","3.132","7.66","5.86","2.13","38.36","12.72"
2025-04-15,"13:00","23.25","50.148","32.88","90.8","6.42","3.06","7.65","5.97","2.24","39.47","13.08"
2025-04-15,"13:15","23.224","50.075","32.83","89","6.3","2.985","7.64","7.78","2.3","39.75","13.18"
2025-04-15,"13:30","23.258","49.982","32.76","89.9","6.35","2.915","7.64","7.63","2.34","39.94","13.24"
2025-04-15,"13:45","23.347","49.89","32.69","90.9","6.42","2.833","7.64","7.69","2.39","40.33","13.37"
2025-04-15,"14:00","23.424","49.76","32.59","91.5","6.46","2.75","7.63","8.08","2.41","41.14","13.64"
2025-04-15,"14:15","23.458","49.593","32.47","91.2","6.43","2.663","7.63","8.95","2.44","42.05","13.95"
