"Deploy Date","Deploy Time","Retrieve Date","Retrieve Time","Sonde Model Number (Nickname)","pH Model Number","rpDO Model Number","roxDO Model Number","Turb Model Number","Cond Model Number","Chloro Model Number","EXO Model Number","DATE","TIME","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","FDOMQSU","FDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","CHLOROPHYLLRFU","ChlFluor","F_ChlFluor","Date","Time","fDOMQSU","fDOMRFU","ChlorophyllRFU","PHMV"
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.819","0","33.3","0","2.666","0","104","0","6.95","0","","","7.99","0","-81.7","5.84","26.41","0","7.73","0","1.223","","6.22","0",2025-10-04,"15:30","","","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.944","0","33.39","0","2.731","0","105.3","0","7.01","0","","","8","0","-82.5","5.84","26.54","0","8.2","0","1.223","","6.19","0",2025-10-04,"15:45","","","1.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.943","0","33.39","0","2.79","0","105.5","0","7.02","0","","","8","0","-82.7","5.83","26.54","0","7.74","0","1.22","","6.39","0",2025-10-04,"16:00","","","1.58",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.94","0","33.39","0","2.846","0","105.7","0","7.04","0","","","8.01","0","-83.3","5.84","26.509","0","7.04","0","1.221","","5.92","0",2025-10-04,"16:15","","","1.46",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.901","0","33.36","0","2.899","0","105.8","0","7.05","0","","","8.02","0","-83.7","5.82","26.481","0","6.07","0","1.219","","5.6","0",2025-10-04,"16:30","","","1.38",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.922","0","33.38","0","2.952","0","105.6","0","7.04","0","","","8.02","0","-84","5.82","26.452","0","6.23","0","1.217","","6.03","0",2025-10-04,"16:45","","","1.49",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.924","0","33.38","0","3","0","105.7","0","7.05","0","","","8.02","0","-84","5.82","26.436","0","6.06","0","1.229","","5.61","0",2025-10-04,"17:00","","","1.39",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.929","0","33.38","0","3.051","0","104.9","0","7","0","","","8.02","0","-83.8","5.82","26.431","0","4.76","0","1.228","","6.01","0",2025-10-04,"17:15","","","1.49",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.929","0","33.39","0","3.098","0","103.7","0","6.92","0","","","8.02","0","-83.6","5.83","26.423","0","6.28","0","1.226","","6.74","0",2025-10-04,"17:30","","","1.67",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.929","0","33.39","0","3.145","0","100.8","0","6.73","0","","","8.01","0","-83.3","5.82","26.412","0","5.94","0","1.227","","8.95","0",2025-10-04,"17:45","","","2.21",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.93","0","33.39","0","3.186","0","91.6","0","6.11","0","","","7.98","0","-81.3","5.82","26.407","0","5.5","0","1.226","","4.35","0",2025-10-04,"18:00","","","1.08",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.928","0","33.39","0","3.221","0","96.7","0","6.45","0","","","7.99","0","-82","5.83","26.397","0","4.6","0","1.222","","4.4","0",2025-10-04,"18:15","","","1.09",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.929","0","33.39","0","3.243","0","104.5","0","6.97","0","","","8.02","0","-83.9","5.82","26.398","0","5.39","0","1.221","","6.64","0",2025-10-04,"18:30","","","1.64",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.927","0","33.38","0","3.264","0","104.8","0","7","0","","","8.02","0","-83.7","5.82","26.4","0","5","0","1.22","","6.07","0",2025-10-04,"18:45","","","1.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.924","0","33.38","0","3.28","0","104.2","0","6.95","0","","","8.02","0","-83.8","5.82","26.407","0","5.44","0","1.225","","6.42","0",2025-10-04,"19:00","","","1.59",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.912","0","33.37","0","3.281","0","105.1","0","7.01","0","","","8.02","0","-83.6","5.82","26.426","0","6.01","0","1.222","","6.1","0",2025-10-04,"19:15","","","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.857","0","33.33","0","3.269","0","104.5","0","6.97","0","","","8","0","-82.7","5.83","26.453","0","6.65","0","1.229","","5.42","0",2025-10-04,"19:30","","","1.34",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.739","0","33.24","0","3.242","0","103.5","0","6.91","0","","","7.98","0","-81.5","5.82","26.434","0","6.74","0","1.215","","6.22","0",2025-10-04,"19:45","","","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.627","0","33.16","0","3.202","0","101.9","0","6.81","0","","","7.97","0","-80.6","5.82","26.389","0","8.13","0","1.225","","6.17","0",2025-10-04,"20:00","","","1.52",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.48","0","33.06","0","3.163","0","100.2","0","6.71","0","","","7.94","0","-79.1","5.82","26.332","0","9.53","0","1.232","","6.05","0",2025-10-04,"20:15","","","1.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.305","0","32.93","0","3.118","0","98.5","0","6.61","0","","","7.92","0","-77.8","5.82","26.25","0","8.58","0","1.222","","5.9","0",2025-10-04,"20:30","","","1.46",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.082","0","32.77","0","3.071","0","97.7","0","6.57","0","","","7.91","0","-77.1","5.82","26.213","0","8.74","0","1.217","","6.03","0",2025-10-04,"20:45","","","1.49",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.858","0","32.6","0","3.028","0","97.2","0","6.54","0","","","7.9","0","-76.7","5.82","26.195","0","8.93","0","1.22","","5.9","0",2025-10-04,"21:00","","","1.46",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.671","0","32.47","0","2.979","0","97.1","0","6.54","0","","","7.9","0","-76.5","5.82","26.188","0","8.53","0","1.228","","6.2","0",2025-10-04,"21:15","","","1.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.5","0","32.34","0","2.929","0","96.6","0","6.51","0","","","7.89","0","-76.1","5.82","26.182","0","8.13","0","1.23","","6.17","0",2025-10-04,"21:30","","","1.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.376","0","32.25","0","2.881","0","96.1","0","6.48","0","","","7.89","0","-75.7","5.82","26.174","0","8.54","0","1.232","","6.06","0",2025-10-04,"21:45","","","1.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.302","0","32.2","0","2.834","0","95.9","0","6.47","0","","","7.89","0","-75.7","5.82","26.168","0","7.98","0","1.228","","6.11","0",2025-10-04,"22:00","","","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.478","0","32.33","0","2.791","0","94.8","0","6.39","0","","","7.89","0","-76.1","5.82","26.145","0","8.19","0","1.23","","6.35","0",2025-10-04,"22:15","","","1.57",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.644","0","32.45","0","2.745","0","90.7","0","6.11","0","","","7.89","0","-75.8","5.82","26.123","0","5.81","0","1.227","","4.59","0",2025-10-04,"22:30","","","1.13",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.716","0","32.5","0","2.696","0","90.8","0","6.12","0","","","7.88","0","-75.5","5.82","26.129","0","6.72","0","1.227","","5.3","0",2025-10-04,"22:45","","","1.31",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.793","0","32.56","0","2.652","0","87.7","0","5.91","0","","","7.88","0","-75.2","5.82","26.094","0","6.97","0","1.23","","4.5","0",2025-10-04,"23:00","","","1.11",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.69","0","32.48","0","2.604","0","90.2","0","6.09","0","","","7.88","0","-75.4","5.82","26.084","0","6.18","0","1.229","","4.09","0",2025-10-04,"23:15","","","1.01",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.591","0","32.41","0","2.558","0","91.9","0","6.21","0","","","7.89","0","-75.6","5.81","26.074","0","6.84","0","1.23","","5.66","0",2025-10-04,"23:30","","","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.566","0","32.39","0","2.512","0","93","0","6.28","0","","","7.89","0","-75.8","5.82","26.068","0","5.54","0","1.23","","5.68","0",2025-10-04,"23:45","","","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.536","0","32.37","0","2.464","0","94","0","6.34","0","","","7.89","0","-75.7","5.81","26.07","0","6.17","0","1.229","","6.05","0",2025-10-05,"0:00","","","1.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.669","0","32.47","0","2.423","0","92.7","0","6.25","0","","","7.89","0","-75.7","5.82","26.102","0","6.42","0","1.232","","5.4","0",2025-10-05,"0:15","","","1.34",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.751","0","32.53","0","2.381","0","85.7","0","5.78","0","","","7.81","0","-70.8","5.82","26.049","0","6.84","0","1.232","","5.2","0",2025-10-05,"0:30","","","1.28",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.754","0","32.53","0","2.343","0","85.6","0","5.78","0","","","7.81","0","-70.9","5.81","26.035","0","6.15","0","1.232","","5.39","0",2025-10-05,"0:45","","","1.33",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.815","0","32.58","0","2.31","0","83.7","0","5.65","0","","","7.81","0","-70.8","5.82","25.977","0","5.86","0","1.233","","5.01","0",2025-10-05,"1:00","","","1.24",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","49.984","0","32.7","0","2.279","0","88.9","0","6","0","","","7.87","0","-74.5","5.81","25.985","0","5.91","0","1.234","","5.04","0",2025-10-05,"1:15","","","1.25",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.071","0","32.77","0","2.256","0","88.7","0","5.99","0","","","7.87","0","-74.7","5.82","25.99","0","6","0","1.225","","4.96","0",2025-10-05,"1:30","","","1.23",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.31","0","32.94","0","2.243","0","88.1","0","5.93","0","","","7.87","0","-74.6","5.82","26.031","0","6.51","0","1.215","","5.07","0",2025-10-05,"1:45","","","1.25",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.345","0","32.97","0","2.243","0","88.2","0","5.94","0","","","7.88","0","-75.1","5.81","26.035","0","7.59","0","1.222","","4.85","0",2025-10-05,"2:00","","","1.2",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.506","0","33.09","0","2.25","0","84.7","0","5.71","0","","","7.85","0","-73.6","5.82","25.902","0","7.71","0","1.223","","5.2","0",2025-10-05,"2:15","","","1.29",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.351","0","32.97","0","2.279","0","87.9","0","5.93","0","","","7.88","0","-75.3","5.81","25.961","0","7.65","0","1.22","","5.6","0",2025-10-05,"2:30","","","1.38",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.384","0","32.99","0","2.316","0","92.8","0","6.25","0","","","7.93","0","-78.2","5.82","26.02","0","7.57","0","1.215","","5.83","0",2025-10-05,"2:45","","","1.44",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.115","0","32.8","0","2.357","0","93.2","0","6.28","0","","","7.93","0","-78.2","5.82","26.038","0","9.6","0","1.22","","6.17","0",2025-10-05,"3:00","","","1.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.372","0","32.99","0","2.398","0","93.8","0","6.31","0","","","7.95","0","-79.2","5.81","26.031","0","9.66","0","1.227","","5.98","0",2025-10-05,"3:15","","","1.48",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.371","0","32.98","0","2.454","0","93.4","0","6.28","0","","","7.94","0","-79","5.82","26.029","0","9.24","0","1.227","","5.87","0",2025-10-05,"3:30","","","1.45",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.506","0","33.08","0","2.525","0","92.9","0","6.25","0","","","7.94","0","-78.9","5.81","26.011","0","8.41","0","1.227","","5.57","0",2025-10-05,"3:45","","","1.38",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.519","0","33.1","0","2.609","0","92.8","0","6.25","0","","","7.94","0","-78.7","5.81","25.965","0","7.48","0","1.215","","5.54","0",2025-10-05,"4:00","","","1.37",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.587","0","33.15","0","2.687","0","93.7","0","6.31","0","","","7.94","0","-79.1","5.82","25.942","0","7.77","0","1.214","","5.67","0",2025-10-05,"4:15","","","1.4",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.737","0","33.26","0","2.753","0","97","0","6.53","0","","","7.97","0","-80.6","5.81","25.955","0","7.11","0","1.219","","5.61","0",2025-10-05,"4:30","","","1.39",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.71","0","33.24","0","2.813","0","98.8","0","6.65","0","","","7.98","0","-81.5","5.82","25.955","0","6.39","0","1.232","","4.92","0",2025-10-05,"4:45","","","1.22",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.746","0","33.26","0","2.867","0","100.1","0","6.74","0","","","8","0","-82.2","5.81","25.964","0","6.13","0","1.234","","5.13","0",2025-10-05,"5:00","","","1.27",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.742","0","33.26","0","2.921","0","100.4","0","6.76","0","","","8","0","-82.4","5.81","25.966","0","6.1","0","1.224","","5.35","0",2025-10-05,"5:15","","","1.32",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.74","0","33.26","0","2.971","0","100.1","0","6.74","0","","","8","0","-82.3","5.82","25.963","0","5.69","0","1.215","","5.54","0",2025-10-05,"5:30","","","1.37",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.752","0","33.27","0","3.016","0","100","0","6.73","0","","","8","0","-82.5","5.8","25.97","0","5.74","0","1.216","","5.42","0",2025-10-05,"5:45","","","1.34",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.754","0","33.27","0","3.063","0","97.5","0","6.56","0","","","7.99","0","-82.2","5.81","25.971","0","5.82","0","1.233","","5.44","0",2025-10-05,"6:00","","","1.35",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.76","0","33.27","0","3.11","0","94.8","0","6.38","0","","","7.98","0","-81.4","5.81","25.98","0","6.22","0","1.218","","4.03","0",2025-10-05,"6:15","","","1",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.764","0","33.28","0","3.148","0","76.7","0","5.16","0","","","7.92","0","-77.4","5.81","25.985","0","6.53","0","1.221","","4.2","0",2025-10-05,"6:30","","","1.04",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.759","0","33.27","0","3.179","0","92.9","0","6.25","0","","","7.99","0","-82","5.82","25.974","0","4.61","0","1.224","","4.18","0",2025-10-05,"6:45","","","1.03",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.746","0","33.26","0","3.204","0","98.3","0","6.61","0","","","8","0","-82.3","5.8","25.963","0","39.61","0","1.225","","10.52","0",2025-10-05,"7:00","","","2.6",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.753","0","33.27","0","3.222","0","100.1","0","6.74","0","","","8","0","-82.6","5.81","25.962","0","5.65","0","1.227","","4.41","0",2025-10-05,"7:15","","","1.09",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.741","0","33.26","0","3.236","0","99.9","0","6.72","0","","","8","0","-82.6","5.8","25.949","0","6.49","0","1.231","","4.12","0",2025-10-05,"7:30","","","1.02",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.72","0","33.24","0","3.239","0","100","0","6.73","0","","","7.99","0","-82.2","5.81","25.948","0","5.95","0","1.234","","4.29","0",2025-10-05,"7:45","","","1.06",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_092525_091500.bin","Fort Matanzas","GTMNERR","0","50.587","0","33.15","0","3.23","0","96.4","0","6.49","0","","","7.97","0","-80.5","5.82","25.923","0","7.09","0","1.225","","4.46","0",2025-10-05,"8:00","","","1.1",""
